time,mouse_dx,mouse_dy,mouse_scroll
2021-02-01T17:27:22.514,0,0,0
2021-02-01T17:27:22.518,0,0,0
2021-02-01T17:27:22.522,0,0,0
2021-02-01T17:27:22.527,0,0,0
2021-02-01T17:27:22.531,0,0,0
2021-02-01T17:27:22.535,0,0,0
2021-02-01T17:27:22.538,0,0,0
2021-02-01T17:27:22.542,0,0,0
2021-02-01T17:27:22.546,0,0,0
2021-02-01T17:27:22.551,0,0,0
2021-02-01T17:27:22.556,0,0,0
2021-02-01T17:27:22.558,0,0,0
2021-02-01T17:27:22.563,0,0,0
2021-02-01T17:27:22.566,0,0,0
2021-02-01T17:27:22.570,0,0,0
2021-02-01T17:27:22.576,0,0,0
2021-02-01T17:27:22.580,0,0,0
2021-02-01T17:27:22.582,0,0,0
2021-02-01T17:27:22.586,0,0,0
2021-02-01T17:27:22.590,0,0,0
2021-02-01T17:27:22.594,0,0,0
2021-02-01T17:27:22.603,0,0,0
2021-02-01T17:27:22.607,0,0,0
2021-02-01T17:27:22.611,0,0,0
2021-02-01T17:27:22.615,0,0,0
2021-02-01T17:27:22.621,0,0,0
2021-02-01T17:27:22.625,0,0,0
2021-02-01T17:27:22.629,0,0,0
2021-02-01T17:27:22.632,0,0,0
2021-02-01T17:27:22.636,0,0,0
2021-02-01T17:27:22.640,0,0,0
2021-02-01T17:27:22.645,0,0,0
2021-02-01T17:27:22.649,0,0,0
2021-02-01T17:27:22.652,0,0,0
2021-02-01T17:27:22.656,0,0,0
2021-02-01T17:27:22.660,0,0,0
2021-02-01T17:27:22.664,0,0,0
2021-02-01T17:27:22.668,0,0,0
2021-02-01T17:27:22.672,0,0,0
2021-02-01T17:27:22.676,0,0,0
2021-02-01T17:27:22.682,0,0,0
2021-02-01T17:27:22.686,0,0,0
2021-02-01T17:27:22.690,0,0,0
2021-02-01T17:27:22.694,0,0,0
2021-02-01T17:27:22.701,0,0,0
2021-02-01T17:27:22.704,0,0,0
2021-02-01T17:27:22.706,0,0,0
2021-02-01T17:27:22.711,0,0,0
2021-02-01T17:27:22.715,0,0,0
2021-02-01T17:27:22.719,0,0,0
2021-02-01T17:27:22.724,0,0,0
2021-02-01T17:27:22.732,0,0,0
2021-02-01T17:27:22.733,0,0,0
2021-02-01T17:27:22.736,0,0,0
2021-02-01T17:27:22.740,0,0,0
2021-02-01T17:27:22.744,0,0,0
2021-02-01T17:27:22.749,0,0,0
2021-02-01T17:27:22.753,0,0,0
2021-02-01T17:27:22.756,0,0,0
2021-02-01T17:27:22.761,0,0,0
2021-02-01T17:27:22.765,0,0,0
2021-02-01T17:27:22.770,0,0,0
2021-02-01T17:27:22.773,0,0,0
2021-02-01T17:27:22.776,0,0,0
2021-02-01T17:27:22.780,0,0,0
2021-02-01T17:27:22.784,0,0,0
2021-02-01T17:27:22.788,0,0,0
2021-02-01T17:27:22.793,0,0,0
2021-02-01T17:27:22.798,0,0,0
2021-02-01T17:27:22.801,0,0,0
2021-02-01T17:27:22.805,0,0,0
2021-02-01T17:27:22.809,0,0,0
2021-02-01T17:27:22.818,0,0,0
2021-02-01T17:27:22.822,0,0,0
2021-02-01T17:27:22.825,0,0,0
2021-02-01T17:27:22.831,0,0,0
2021-02-01T17:27:22.834,0,0,0
2021-02-01T17:27:22.838,0,0,0
2021-02-01T17:27:22.843,0,0,0
2021-02-01T17:27:22.849,0,0,0
2021-02-01T17:27:22.852,0,0,0
2021-02-01T17:27:22.856,0,0,0
2021-02-01T17:27:22.860,0,0,0
2021-02-01T17:27:22.866,0,0,0
2021-02-01T17:27:22.872,0,0,0
2021-02-01T17:27:22.876,0,0,0
2021-02-01T17:27:22.880,0,0,0
2021-02-01T17:27:22.884,0,0,0
2021-02-01T17:27:22.889,0,0,0
2021-02-01T17:27:22.892,0,0,0
2021-02-01T17:27:22.896,0,0,0
2021-02-01T17:27:22.900,0,0,0
2021-02-01T17:27:22.904,0,0,0
2021-02-01T17:27:22.908,0,0,0
2021-02-01T17:27:22.913,0,0,0
2021-02-01T17:27:22.917,0,0,0
2021-02-01T17:27:22.921,0,0,0
2021-02-01T17:27:22.925,0,0,0
2021-02-01T17:27:22.929,0,0,0
2021-02-01T17:27:22.933,0,0,0
2021-02-01T17:27:22.938,0,0,0
2021-02-01T17:27:22.943,0,0,0
2021-02-01T17:27:22.947,0,0,0
2021-02-01T17:27:22.951,0,0,0
2021-02-01T17:27:22.955,0,0,0
2021-02-01T17:27:22.961,0,0,0
2021-02-01T17:27:22.964,0,0,0
2021-02-01T17:27:22.968,0,0,0
2021-02-01T17:27:22.972,0,0,0
2021-02-01T17:27:22.976,0,0,0
2021-02-01T17:27:22.984,0,0,0
2021-02-01T17:27:22.987,0,0,0
2021-02-01T17:27:22.991,0,0,0
2021-02-01T17:27:22.995,0,0,0
2021-02-01T17:27:22.999,0,0,0
2021-02-01T17:27:23.003,0,0,0
2021-02-01T17:27:23.007,0,0,0
2021-02-01T17:27:23.011,0,0,0
2021-02-01T17:27:23.015,0,0,0
2021-02-01T17:27:23.019,0,0,0
2021-02-01T17:27:23.023,0,0,0
2021-02-01T17:27:23.027,0,0,0
2021-02-01T17:27:23.033,0,0,0
2021-02-01T17:27:23.037,0,0,0
2021-02-01T17:27:23.039,0,0,0
2021-02-01T17:27:23.043,0,0,0
2021-02-01T17:27:23.048,0,0,0
2021-02-01T17:27:23.052,0,0,0
2021-02-01T17:27:23.056,0,0,0
2021-02-01T17:27:23.061,0,0,0
2021-02-01T17:27:23.065,0,0,0
2021-02-01T17:27:23.068,0,0,0
2021-02-01T17:27:23.072,0,0,0
2021-02-01T17:27:23.076,0,0,0
2021-02-01T17:27:23.082,0,0,0
2021-02-01T17:27:23.084,0,0,0
2021-02-01T17:27:23.089,0,0,0
2021-02-01T17:27:23.093,0,0,0
2021-02-01T17:27:23.099,0,0,0
2021-02-01T17:27:23.103,0,0,0
2021-02-01T17:27:23.107,0,0,0
2021-02-01T17:27:23.113,0,0,0
2021-02-01T17:27:23.116,0,0,0
2021-02-01T17:27:23.120,0,0,0
2021-02-01T17:27:23.126,0,0,0
2021-02-01T17:27:23.131,0,0,0
2021-02-01T17:27:23.134,0,0,0
2021-02-01T17:27:23.138,0,0,0
2021-02-01T17:27:23.142,0,0,0
2021-02-01T17:27:23.148,0,0,0
2021-02-01T17:27:23.152,0,0,0
2021-02-01T17:27:23.156,0,0,0
2021-02-01T17:27:23.160,0,0,0
2021-02-01T17:27:23.164,0,0,0
2021-02-01T17:27:23.169,0,0,0
2021-02-01T17:27:23.173,0,0,0
2021-02-01T17:27:23.177,0,0,0
2021-02-01T17:27:23.182,0,0,0
2021-02-01T17:27:23.185,0,0,0
2021-02-01T17:27:23.190,0,0,0
2021-02-01T17:27:23.193,0,0,0
2021-02-01T17:27:23.198,0,0,0
2021-02-01T17:27:23.202,0,0,0
2021-02-01T17:27:23.205,0,0,0
2021-02-01T17:27:23.209,0,0,0
2021-02-01T17:27:23.215,0,0,0
2021-02-01T17:27:23.222,0,0,0
2021-02-01T17:27:23.223,0,0,0
2021-02-01T17:27:23.227,0,0,0
2021-02-01T17:27:23.232,0,0,0
2021-02-01T17:27:23.235,0,0,0
2021-02-01T17:27:23.241,0,0,0
2021-02-01T17:27:23.244,0,0,0
2021-02-01T17:27:23.247,0,0,0
2021-02-01T17:27:23.251,0,0,0
2021-02-01T17:27:23.255,0,0,0
2021-02-01T17:27:23.259,0,0,0
2021-02-01T17:27:23.263,0,0,0
2021-02-01T17:27:23.268,0,0,0
2021-02-01T17:27:23.272,0,0,0
2021-02-01T17:27:23.276,0,0,0
2021-02-01T17:27:23.281,0,0,0
2021-02-01T17:27:23.284,0,0,0
2021-02-01T17:27:23.288,0,0,0
2021-02-01T17:27:23.292,0,0,0
2021-02-01T17:27:23.297,0,0,0
2021-02-01T17:27:23.301,0,0,0
2021-02-01T17:27:23.304,0,0,0
2021-02-01T17:27:23.308,0,0,0
2021-02-01T17:27:23.313,0,0,0
2021-02-01T17:27:23.317,0,0,0
2021-02-01T17:27:23.323,0,0,0
2021-02-01T17:27:23.327,0,0,0
2021-02-01T17:27:23.331,0,0,0
2021-02-01T17:27:23.334,0,0,0
2021-02-01T17:27:23.338,0,0,0
2021-02-01T17:27:23.342,0,0,0
2021-02-01T17:27:23.348,0,0,0
2021-02-01T17:27:23.352,0,0,0
2021-02-01T17:27:23.354,0,0,0
2021-02-01T17:27:23.358,0,0,0
2021-02-01T17:27:23.363,0,0,0
2021-02-01T17:27:23.366,0,0,0
2021-02-01T17:27:23.371,0,0,0
2021-02-01T17:27:23.374,0,0,0
2021-02-01T17:27:23.378,0,0,0
2021-02-01T17:27:23.383,0,0,0
2021-02-01T17:27:23.387,0,0,0
2021-02-01T17:27:23.391,0,0,0
2021-02-01T17:27:23.395,0,0,0
2021-02-01T17:27:23.399,0,0,0
2021-02-01T17:27:23.403,0,0,0
2021-02-01T17:27:23.407,0,0,0
2021-02-01T17:27:23.411,0,0,0
2021-02-01T17:27:23.416,0,0,0
2021-02-01T17:27:23.420,0,0,0
2021-02-01T17:27:23.423,0,0,0
2021-02-01T17:27:23.427,0,0,0
2021-02-01T17:27:23.431,0,0,0
2021-02-01T17:27:23.435,0,0,0
2021-02-01T17:27:23.439,0,0,0
2021-02-01T17:27:23.443,0,0,0
2021-02-01T17:27:23.448,0,0,0
2021-02-01T17:27:23.451,0,0,0
2021-02-01T17:27:23.455,0,0,0
2021-02-01T17:27:23.459,0,0,0
2021-02-01T17:27:23.469,0,0,0
2021-02-01T17:27:23.472,0,0,0
2021-02-01T17:27:23.474,0,0,0
2021-02-01T17:27:23.478,0,0,0
2021-02-01T17:27:23.482,0,0,0
2021-02-01T17:27:23.486,0,0,0
2021-02-01T17:27:23.490,0,0,0
2021-02-01T17:27:23.495,0,0,0
2021-02-01T17:27:23.498,0,0,0
2021-02-01T17:27:23.502,0,0,0
2021-02-01T17:27:23.506,0,0,0
2021-02-01T17:27:23.511,0,0,0
2021-02-01T17:27:23.516,0,0,0
2021-02-01T17:27:23.519,0,0,0
2021-02-01T17:27:23.522,0,0,0
2021-02-01T17:27:23.526,0,0,0
2021-02-01T17:27:23.531,0,0,0
2021-02-01T17:27:23.535,0,0,0
2021-02-01T17:27:23.538,0,0,0
2021-02-01T17:27:23.542,0,0,0
2021-02-01T17:27:23.547,0,0,0
2021-02-01T17:27:23.550,0,0,0
2021-02-01T17:27:23.554,0,0,0
2021-02-01T17:27:23.559,0,0,0
2021-02-01T17:27:23.563,0,0,0
2021-02-01T17:27:23.567,0,0,0
2021-02-01T17:27:23.572,0,0,0
2021-02-01T17:27:23.575,0,0,0
2021-02-01T17:27:23.581,0,0,0
2021-02-01T17:27:23.586,0,0,0
2021-02-01T17:27:23.588,0,0,0
2021-02-01T17:27:23.592,0,0,0
2021-02-01T17:27:23.596,0,0,0
2021-02-01T17:27:23.600,0,0,0
2021-02-01T17:27:23.604,0,0,0
2021-02-01T17:27:23.609,0,0,0
2021-02-01T17:27:23.616,0,0,0
2021-02-01T17:27:23.619,0,0,0
2021-02-01T17:27:23.623,0,0,0
2021-02-01T17:27:23.627,0,0,0
2021-02-01T17:27:23.632,0,0,0
2021-02-01T17:27:23.636,0,0,0
2021-02-01T17:27:23.639,0,0,0
2021-02-01T17:27:23.643,0,0,0
2021-02-01T17:27:23.647,0,0,0
2021-02-01T17:27:23.651,0,0,0
2021-02-01T17:27:23.655,0,0,0
2021-02-01T17:27:23.660,0,0,0
2021-02-01T17:27:23.665,0,0,0
2021-02-01T17:27:23.668,0,0,0
2021-02-01T17:27:23.673,0,0,0
2021-02-01T17:27:23.677,0,0,0
2021-02-01T17:27:23.682,0,0,0
2021-02-01T17:27:23.685,0,0,0
2021-02-01T17:27:23.689,0,0,0
2021-02-01T17:27:23.693,0,0,0
2021-02-01T17:27:23.697,0,0,0
2021-02-01T17:27:23.702,0,0,0
2021-02-01T17:27:23.707,0,0,0
2021-02-01T17:27:23.710,0,0,0
2021-02-01T17:27:23.714,0,0,0
2021-02-01T17:27:23.718,0,0,0
2021-02-01T17:27:23.723,0,0,0
2021-02-01T17:27:23.726,0,0,0
2021-02-01T17:27:23.731,0,0,0
2021-02-01T17:27:23.734,0,0,0
2021-02-01T17:27:23.738,0,0,0
2021-02-01T17:27:23.742,0,0,0
2021-02-01T17:27:23.749,0,0,0
2021-02-01T17:27:23.753,0,0,0
2021-02-01T17:27:23.757,0,0,0
2021-02-01T17:27:23.761,0,0,0
2021-02-01T17:27:23.765,0,0,0
2021-02-01T17:27:23.769,0,0,0
2021-02-01T17:27:23.774,0,0,0
2021-02-01T17:27:23.777,0,0,0
2021-02-01T17:27:23.782,0,0,0
2021-02-01T17:27:23.785,0,0,0
2021-02-01T17:27:23.789,0,0,0
2021-02-01T17:27:23.793,0,0,0
2021-02-01T17:27:23.797,0,0,0
2021-02-01T17:27:23.802,0,0,0
2021-02-01T17:27:23.807,0,0,0
2021-02-01T17:27:23.810,0,0,0
2021-02-01T17:27:23.815,0,0,0
2021-02-01T17:27:23.818,0,0,0
2021-02-01T17:27:23.822,0,0,0
2021-02-01T17:27:23.826,0,0,0
2021-02-01T17:27:23.831,0,0,0
2021-02-01T17:27:23.834,0,0,0
2021-02-01T17:27:23.838,0,0,0
2021-02-01T17:27:23.842,0,0,0
2021-02-01T17:27:23.850,0,0,0
2021-02-01T17:27:23.852,0,0,0
2021-02-01T17:27:23.856,0,0,0
2021-02-01T17:27:23.860,0,0,0
2021-02-01T17:27:23.865,0,0,0
2021-02-01T17:27:23.868,0,0,0
2021-02-01T17:27:23.875,0,0,0
2021-02-01T17:27:23.881,0,0,0
2021-02-01T17:27:23.883,0,0,0
2021-02-01T17:27:23.887,0,0,0
2021-02-01T17:27:23.891,0,0,0
2021-02-01T17:27:23.894,0,0,0
2021-02-01T17:27:23.903,0,0,0
2021-02-01T17:27:23.906,0,0,0
2021-02-01T17:27:23.909,0,0,0
2021-02-01T17:27:23.913,0,0,0
2021-02-01T17:27:23.917,0,0,0
2021-02-01T17:27:23.921,0,0,0
2021-02-01T17:27:23.925,0,0,0
2021-02-01T17:27:23.932,0,0,0
2021-02-01T17:27:23.935,0,0,0
2021-02-01T17:27:23.939,0,0,0
2021-02-01T17:27:23.944,0,0,0
2021-02-01T17:27:23.951,0,0,0
2021-02-01T17:27:23.954,0,0,0
2021-02-01T17:27:23.958,0,0,0
2021-02-01T17:27:23.963,0,0,0
2021-02-01T17:27:23.966,0,0,0
2021-02-01T17:27:23.969,0,0,0
2021-02-01T17:27:23.974,0,0,0
2021-02-01T17:27:23.984,0,0,0
2021-02-01T17:27:23.985,0,0,0
2021-02-01T17:27:23.988,0,0,0
2021-02-01T17:27:23.992,0,0,0
2021-02-01T17:27:23.996,0,0,0
2021-02-01T17:27:24.001,0,0,0
2021-02-01T17:27:24.005,0,0,0
2021-02-01T17:27:24.010,0,0,0
2021-02-01T17:27:24.015,0,0,0
2021-02-01T17:27:24.018,0,0,0
2021-02-01T17:27:24.022,0,0,0
2021-02-01T17:27:24.028,0,0,0
2021-02-01T17:27:24.032,0,0,0
2021-02-01T17:27:24.035,0,0,0
2021-02-01T17:27:24.038,0,0,0
2021-02-01T17:27:24.042,0,0,0
2021-02-01T17:27:24.046,0,0,0
2021-02-01T17:27:24.054,0,0,0
2021-02-01T17:27:24.055,0,0,0
2021-02-01T17:27:24.060,0,0,0
2021-02-01T17:27:24.063,0,0,0
2021-02-01T17:27:24.067,0,0,0
2021-02-01T17:27:24.070,0,0,0
2021-02-01T17:27:24.075,0,0,0
2021-02-01T17:27:24.080,0,0,0
2021-02-01T17:27:24.084,0,0,0
2021-02-01T17:27:24.088,0,0,0
2021-02-01T17:27:24.091,0,0,0
2021-02-01T17:27:24.095,0,0,0
2021-02-01T17:27:24.100,0,0,0
2021-02-01T17:27:24.104,0,0,0
2021-02-01T17:27:24.108,0,0,0
2021-02-01T17:27:24.112,0,0,0
2021-02-01T17:27:24.116,0,0,0
2021-02-01T17:27:24.120,0,0,0
2021-02-01T17:27:24.124,0,0,0
2021-02-01T17:27:24.129,0,0,0
2021-02-01T17:27:24.132,0,0,0
2021-02-01T17:27:24.136,0,0,0
2021-02-01T17:27:24.140,0,0,0
2021-02-01T17:27:24.151,0,0,0
2021-02-01T17:27:24.154,0,0,0
2021-02-01T17:27:24.156,0,0,0
2021-02-01T17:27:24.161,0,0,0
2021-02-01T17:27:24.166,0,0,0
2021-02-01T17:27:24.169,0,0,0
2021-02-01T17:27:24.175,0,0,0
2021-02-01T17:27:24.179,0,0,0
2021-02-01T17:27:24.182,0,0,0
2021-02-01T17:27:24.186,0,0,0
2021-02-01T17:27:24.190,0,0,0
2021-02-01T17:27:24.194,0,0,0
2021-02-01T17:27:24.200,0,0,0
2021-02-01T17:27:24.202,0,0,0
2021-02-01T17:27:24.206,0,0,0
2021-02-01T17:27:24.210,0,0,0
2021-02-01T17:27:24.214,0,0,0
2021-02-01T17:27:24.218,0,0,0
2021-02-01T17:27:24.222,0,0,0
2021-02-01T17:27:24.226,0,0,0
2021-02-01T17:27:24.230,0,0,0
2021-02-01T17:27:24.234,0,0,0
2021-02-01T17:27:24.238,0,0,0
2021-02-01T17:27:24.242,0,0,0
2021-02-01T17:27:24.247,0,0,0
2021-02-01T17:27:24.252,0,0,0
2021-02-01T17:27:24.256,0,0,0
2021-02-01T17:27:24.259,0,0,0
2021-02-01T17:27:24.264,0,0,0
2021-02-01T17:27:24.269,0,0,0
2021-02-01T17:27:24.275,0,0,0
2021-02-01T17:27:24.277,0,0,0
2021-02-01T17:27:24.282,0,0,0
2021-02-01T17:27:24.285,0,0,0
2021-02-01T17:27:24.289,0,0,0
2021-02-01T17:27:24.293,0,0,0
2021-02-01T17:27:24.300,0,0,0
2021-02-01T17:27:24.303,0,0,0
2021-02-01T17:27:24.306,0,0,0
2021-02-01T17:27:24.310,0,0,0
2021-02-01T17:27:24.316,0,0,0
2021-02-01T17:27:24.319,0,0,0
2021-02-01T17:27:24.323,0,0,0
2021-02-01T17:27:24.328,0,0,0
2021-02-01T17:27:24.332,0,0,0
2021-02-01T17:27:24.336,0,0,0
2021-02-01T17:27:24.339,0,0,0
2021-02-01T17:27:24.343,0,0,0
2021-02-01T17:27:24.348,0,0,0
2021-02-01T17:27:24.351,0,0,0
2021-02-01T17:27:24.356,0,0,0
2021-02-01T17:27:24.360,0,0,0
2021-02-01T17:27:24.364,0,0,0
2021-02-01T17:27:24.367,0,0,0
2021-02-01T17:27:24.372,0,0,0
2021-02-01T17:27:24.378,0,0,0
2021-02-01T17:27:24.380,0,0,0
2021-02-01T17:27:24.384,0,0,0
2021-02-01T17:27:24.389,0,0,0
2021-02-01T17:27:24.393,0,0,0
2021-02-01T17:27:24.398,0,0,0
2021-02-01T17:27:24.402,0,0,0
2021-02-01T17:27:24.406,0,0,0
2021-02-01T17:27:24.411,0,0,0
2021-02-01T17:27:24.416,0,0,0
2021-02-01T17:27:24.418,0,0,0
2021-02-01T17:27:24.422,0,0,0
2021-02-01T17:27:24.426,0,0,0
2021-02-01T17:27:24.431,0,0,0
2021-02-01T17:27:24.434,0,0,0
2021-02-01T17:27:24.438,0,0,0
2021-02-01T17:27:24.442,0,0,0
2021-02-01T17:27:24.449,0,0,0
2021-02-01T17:27:24.451,0,0,0
2021-02-01T17:27:24.455,0,0,0
2021-02-01T17:27:24.458,0,0,0
2021-02-01T17:27:24.464,0,0,0
2021-02-01T17:27:24.467,0,0,0
2021-02-01T17:27:24.471,0,0,0
2021-02-01T17:27:24.477,0,0,0
2021-02-01T17:27:24.481,0,0,0
2021-02-01T17:27:24.486,0,0,0
2021-02-01T17:27:24.490,0,0,0
2021-02-01T17:27:24.493,0,0,0
2021-02-01T17:27:24.497,0,0,0
2021-02-01T17:27:24.501,0,0,0
2021-02-01T17:27:24.505,0,0,0
2021-02-01T17:27:24.509,0,0,0
2021-02-01T17:27:24.514,0,0,0
2021-02-01T17:27:24.519,0,0,0
2021-02-01T17:27:24.523,0,0,0
2021-02-01T17:27:24.529,0,0,0
2021-02-01T17:27:24.532,0,0,0
2021-02-01T17:27:24.535,0,0,0
2021-02-01T17:27:24.540,0,0,0
2021-02-01T17:27:24.543,0,0,0
2021-02-01T17:27:24.547,0,0,0
2021-02-01T17:27:24.551,0,0,0
2021-02-01T17:27:24.557,0,0,0
2021-02-01T17:27:24.560,0,0,0
2021-02-01T17:27:24.564,0,0,0
2021-02-01T17:27:24.568,0,0,0
2021-02-01T17:27:24.573,0,0,0
2021-02-01T17:27:24.579,0,0,0
2021-02-01T17:27:24.583,0,0,0
2021-02-01T17:27:24.585,0,0,0
2021-02-01T17:27:24.589,0,0,0
2021-02-01T17:27:24.593,0,0,0
2021-02-01T17:27:24.599,0,0,0
2021-02-01T17:27:24.603,0,0,0
2021-02-01T17:27:24.607,0,0,0
2021-02-01T17:27:24.610,0,0,0
2021-02-01T17:27:24.615,0,0,0
2021-02-01T17:27:24.618,0,0,0
2021-02-01T17:27:24.624,0,0,0
2021-02-01T17:27:24.628,0,0,0
2021-02-01T17:27:24.632,0,0,0
2021-02-01T17:27:24.635,0,0,0
2021-02-01T17:27:24.639,0,0,0
2021-02-01T17:27:24.643,0,0,0
2021-02-01T17:27:24.651,0,0,0
2021-02-01T17:27:24.655,0,0,0
2021-02-01T17:27:24.658,0,0,0
2021-02-01T17:27:24.663,0,0,0
2021-02-01T17:27:24.669,0,0,0
2021-02-01T17:27:24.675,0,0,0
2021-02-01T17:27:24.678,0,0,0
2021-02-01T17:27:24.681,0,0,0
2021-02-01T17:27:24.686,0,0,0
2021-02-01T17:27:24.690,0,0,0
2021-02-01T17:27:24.694,0,0,0
2021-02-01T17:27:24.699,0,0,0
2021-02-01T17:27:24.703,0,0,0
2021-02-01T17:27:24.707,0,0,0
2021-02-01T17:27:24.711,0,0,0
2021-02-01T17:27:24.714,0,0,0
2021-02-01T17:27:24.719,0,0,0
2021-02-01T17:27:24.722,0,0,0
2021-02-01T17:27:24.731,0,0,0
2021-02-01T17:27:24.733,0,0,0
2021-02-01T17:27:24.735,0,0,0
2021-02-01T17:27:24.739,0,0,0
2021-02-01T17:27:24.744,0,0,0
2021-02-01T17:27:24.747,0,0,0
2021-02-01T17:27:24.751,0,0,0
2021-02-01T17:27:24.757,0,0,0
2021-02-01T17:27:24.759,0,0,0
2021-02-01T17:27:24.764,0,0,0
2021-02-01T17:27:24.768,0,0,0
2021-02-01T17:27:24.772,0,0,0
2021-02-01T17:27:24.776,0,0,0
2021-02-01T17:27:24.783,0,0,0
2021-02-01T17:27:24.786,0,0,0
2021-02-01T17:27:24.790,0,0,0
2021-02-01T17:27:24.793,0,0,0
2021-02-01T17:27:24.798,0,0,0
2021-02-01T17:27:24.801,0,0,0
2021-02-01T17:27:24.805,0,0,0
2021-02-01T17:27:24.811,0,0,0
2021-02-01T17:27:24.814,0,0,0
2021-02-01T17:27:24.817,0,0,0
2021-02-01T17:27:24.821,0,0,0
2021-02-01T17:27:24.825,0,0,0
2021-02-01T17:27:24.829,0,0,0
2021-02-01T17:27:24.834,0,0,0
2021-02-01T17:27:24.838,0,0,0
2021-02-01T17:27:24.843,0,0,0
2021-02-01T17:27:24.846,0,0,0
2021-02-01T17:27:24.851,0,0,0
2021-02-01T17:27:24.854,0,0,0
2021-02-01T17:27:24.858,0,0,0
2021-02-01T17:27:24.862,0,0,0
2021-02-01T17:27:24.867,0,0,0
2021-02-01T17:27:24.870,0,0,0
2021-02-01T17:27:24.874,0,0,0
2021-02-01T17:27:24.878,0,0,0
2021-02-01T17:27:24.882,0,0,0
2021-02-01T17:27:24.886,0,0,0
2021-02-01T17:27:24.891,0,0,0
2021-02-01T17:27:24.895,0,0,0
2021-02-01T17:27:24.900,0,0,0
2021-02-01T17:27:24.904,0,0,0
2021-02-01T17:27:24.908,0,0,0
2021-02-01T17:27:24.912,0,0,0
2021-02-01T17:27:24.920,0,0,0
2021-02-01T17:27:24.923,0,0,0
2021-02-01T17:27:24.925,0,0,0
2021-02-01T17:27:24.929,0,0,0
2021-02-01T17:27:24.934,0,0,0
2021-02-01T17:27:24.941,0,0,0
2021-02-01T17:27:24.942,0,0,0
2021-02-01T17:27:24.947,0,0,0
2021-02-01T17:27:24.950,0,0,0
2021-02-01T17:27:24.954,0,0,0
2021-02-01T17:27:24.958,0,0,0
2021-02-01T17:27:24.962,0,0,0
2021-02-01T17:27:24.969,0,0,0
2021-02-01T17:27:24.971,0,0,0
2021-02-01T17:27:24.975,0,0,0
2021-02-01T17:27:24.981,0,0,0
2021-02-01T17:27:24.985,0,0,0
2021-02-01T17:27:24.989,0,0,0
2021-02-01T17:27:24.994,0,0,0
2021-02-01T17:27:24.999,0,0,0
2021-02-01T17:27:25.002,0,0,0
2021-02-01T17:27:25.006,0,0,0
2021-02-01T17:27:25.010,0,0,0
2021-02-01T17:27:25.015,0,0,0
2021-02-01T17:27:25.019,0,0,0
2021-02-01T17:27:25.022,0,0,0
2021-02-01T17:27:25.026,0,0,0
2021-02-01T17:27:25.032,0,0,0
2021-02-01T17:27:25.034,0,0,0
2021-02-01T17:27:25.040,0,0,0
2021-02-01T17:27:25.044,0,0,0
2021-02-01T17:27:25.049,0,0,0
2021-02-01T17:27:25.052,0,0,0
2021-02-01T17:27:25.056,0,0,0
2021-02-01T17:27:25.061,0,0,0
2021-02-01T17:27:25.066,0,0,0
2021-02-01T17:27:25.071,0,0,0
2021-02-01T17:27:25.075,0,0,0
2021-02-01T17:27:25.079,0,0,0
2021-02-01T17:27:25.083,0,0,0
2021-02-01T17:27:25.087,0,0,0
2021-02-01T17:27:25.091,0,0,0
2021-02-01T17:27:25.095,0,0,0
2021-02-01T17:27:25.099,0,0,0
2021-02-01T17:27:25.103,0,0,0
2021-02-01T17:27:25.106,0,0,0
2021-02-01T17:27:25.110,0,0,0
2021-02-01T17:27:25.115,0,0,0
2021-02-01T17:27:25.118,0,0,0
2021-02-01T17:27:25.122,0,0,0
2021-02-01T17:27:25.126,0,0,0
2021-02-01T17:27:25.130,0,0,0
2021-02-01T17:27:25.134,0,0,0
2021-02-01T17:27:25.142,0,0,0
2021-02-01T17:27:25.145,0,0,0
2021-02-01T17:27:25.148,0,0,0
2021-02-01T17:27:25.152,0,0,0
2021-02-01T17:27:25.156,0,0,0
2021-02-01T17:27:25.160,0,0,0
2021-02-01T17:27:25.168,0,0,0
2021-02-01T17:27:25.171,0,0,0
2021-02-01T17:27:25.174,0,0,0
2021-02-01T17:27:25.178,0,0,0
2021-02-01T17:27:25.185,0,0,0
2021-02-01T17:27:25.186,0,0,0
2021-02-01T17:27:25.190,0,0,0
2021-02-01T17:27:25.194,0,0,0
2021-02-01T17:27:25.200,0,0,0
2021-02-01T17:27:25.203,0,0,0
2021-02-01T17:27:25.207,0,0,0
2021-02-01T17:27:25.215,0,0,0
2021-02-01T17:27:25.216,0,0,0
2021-02-01T17:27:25.221,0,0,0
2021-02-01T17:27:25.225,0,0,0
2021-02-01T17:27:25.228,0,0,0
2021-02-01T17:27:25.232,0,0,0
2021-02-01T17:27:25.237,0,0,0
2021-02-01T17:27:25.240,0,0,0
2021-02-01T17:27:25.245,0,0,0
2021-02-01T17:27:25.249,0,0,0
2021-02-01T17:27:25.253,0,0,0
2021-02-01T17:27:25.257,0,0,0
2021-02-01T17:27:25.265,0,0,0
2021-02-01T17:27:25.268,0,0,0
2021-02-01T17:27:25.273,0,0,0
2021-02-01T17:27:25.276,0,0,0
2021-02-01T17:27:25.281,0,0,0
2021-02-01T17:27:25.287,0,0,0
2021-02-01T17:27:25.291,0,0,0
2021-02-01T17:27:25.295,0,0,0
2021-02-01T17:27:25.299,0,0,0
2021-02-01T17:27:25.303,0,0,0
2021-02-01T17:27:25.308,0,0,0
