time,mouse_key
2021-02-01T17:25:43.952,"{}"
2021-02-01T17:25:43.956,"{}"
2021-02-01T17:25:43.962,"{}"
2021-02-01T17:25:43.966,"{}"
2021-02-01T17:25:43.969,"{}"
2021-02-01T17:25:43.973,"{}"
2021-02-01T17:25:43.977,"{}"
2021-02-01T17:25:43.981,"{}"
2021-02-01T17:25:43.987,"{}"
2021-02-01T17:25:43.992,"{}"
2021-02-01T17:25:43.994,"{}"
2021-02-01T17:25:43.998,"{}"
2021-02-01T17:25:44.002,"{}"
2021-02-01T17:25:44.006,"{}"
2021-02-01T17:25:44.019,"{}"
2021-02-01T17:25:44.020,"{}"
2021-02-01T17:25:44.023,"{}"
2021-02-01T17:25:44.027,"{}"
2021-02-01T17:25:44.031,"{}"
2021-02-01T17:25:44.035,"{}"
2021-02-01T17:25:44.039,"{}"
2021-02-01T17:25:44.043,"{}"
2021-02-01T17:25:44.047,"{}"
2021-02-01T17:25:44.051,"{}"
2021-02-01T17:25:44.055,"{}"
2021-02-01T17:25:44.062,"{}"
2021-02-01T17:25:44.065,"{}"
2021-02-01T17:25:44.068,"{}"
2021-02-01T17:25:44.072,"{}"
2021-02-01T17:25:44.076,"{}"
2021-02-01T17:25:44.080,"{}"
2021-02-01T17:25:44.084,"{}"
2021-02-01T17:25:44.089,"{}"
2021-02-01T17:25:44.093,"{}"
2021-02-01T17:25:44.096,"{}"
2021-02-01T17:25:44.100,"{}"
2021-02-01T17:25:44.104,"{}"
2021-02-01T17:25:44.108,"{}"
2021-02-01T17:25:44.115,"{}"
2021-02-01T17:25:44.117,"{}"
2021-02-01T17:25:44.121,"{}"
2021-02-01T17:25:44.127,"{}"
2021-02-01T17:25:44.129,"{}"
2021-02-01T17:25:44.133,"{}"
2021-02-01T17:25:44.137,"{}"
2021-02-01T17:25:44.143,"{}"
2021-02-01T17:25:44.147,"{}"
2021-02-01T17:25:44.151,"{}"
2021-02-01T17:25:44.155,"{}"
2021-02-01T17:25:44.159,"{}"
2021-02-01T17:25:44.164,"{}"
2021-02-01T17:25:44.170,"{}"
2021-02-01T17:25:44.172,"{}"
2021-02-01T17:25:44.176,"{}"
2021-02-01T17:25:44.180,"{}"
2021-02-01T17:25:44.184,"{}"
2021-02-01T17:25:44.188,"{}"
2021-02-01T17:25:44.193,"{}"
2021-02-01T17:25:44.196,"{}"
2021-02-01T17:25:44.200,"{}"
2021-02-01T17:25:44.205,"{}"
2021-02-01T17:25:44.213,"{}"
2021-02-01T17:25:44.216,"{}"
2021-02-01T17:25:44.219,"{}"
2021-02-01T17:25:44.223,"{}"
2021-02-01T17:25:44.228,"{}"
2021-02-01T17:25:44.231,"{}"
2021-02-01T17:25:44.235,"{}"
2021-02-01T17:25:44.239,"{}"
2021-02-01T17:25:44.244,"{}"
2021-02-01T17:25:44.247,"{}"
2021-02-01T17:25:44.251,"{}"
2021-02-01T17:25:44.255,"{}"
2021-02-01T17:25:44.264,"{}"
2021-02-01T17:25:44.266,"{}"
2021-02-01T17:25:44.269,"{}"
2021-02-01T17:25:44.272,"{}"
2021-02-01T17:25:44.276,"{}"
2021-02-01T17:25:44.280,"{}"
2021-02-01T17:25:44.284,"{}"
2021-02-01T17:25:44.288,"{}"
2021-02-01T17:25:44.293,"{}"
2021-02-01T17:25:44.296,"{}"
2021-02-01T17:25:44.300,"{}"
2021-02-01T17:25:44.304,"{}"
2021-02-01T17:25:44.313,"{}"
2021-02-01T17:25:44.315,"{}"
2021-02-01T17:25:44.317,"{}"
2021-02-01T17:25:44.320,"{}"
2021-02-01T17:25:44.324,"{}"
2021-02-01T17:25:44.328,"{}"
2021-02-01T17:25:44.332,"{}"
2021-02-01T17:25:44.337,"{}"
2021-02-01T17:25:44.343,"{}"
2021-02-01T17:25:44.346,"{}"
2021-02-01T17:25:44.350,"{}"
2021-02-01T17:25:44.354,"{}"
2021-02-01T17:25:44.358,"{}"
2021-02-01T17:25:44.364,"{}"
2021-02-01T17:25:44.368,"{}"
2021-02-01T17:25:44.371,"{}"
2021-02-01T17:25:44.375,"{}"
2021-02-01T17:25:44.379,"{}"
2021-02-01T17:25:44.384,"{}"
2021-02-01T17:25:44.387,"{}"
2021-02-01T17:25:44.392,"{}"
2021-02-01T17:25:44.396,"{}"
2021-02-01T17:25:44.400,"{}"
2021-02-01T17:25:44.404,"{}"
2021-02-01T17:25:44.410,"{}"
2021-02-01T17:25:44.413,"{}"
2021-02-01T17:25:44.418,"{}"
2021-02-01T17:25:44.421,"{}"
2021-02-01T17:25:44.425,"{}"
2021-02-01T17:25:44.429,"{}"
2021-02-01T17:25:44.434,"{}"
2021-02-01T17:25:44.439,"{}"
2021-02-01T17:25:44.443,"{}"
2021-02-01T17:25:44.448,"{}"
2021-02-01T17:25:44.452,"{}"
2021-02-01T17:25:44.456,"{}"
2021-02-01T17:25:44.462,"{}"
2021-02-01T17:25:44.465,"{}"
2021-02-01T17:25:44.469,"{}"
2021-02-01T17:25:44.473,"{}"
2021-02-01T17:25:44.478,"{}"
2021-02-01T17:25:44.483,"{}"
2021-02-01T17:25:44.487,"{}"
2021-02-01T17:25:44.491,"{}"
2021-02-01T17:25:44.495,"{}"
2021-02-01T17:25:44.498,"{}"
2021-02-01T17:25:44.502,"{}"
2021-02-01T17:25:44.507,"{}"
2021-02-01T17:25:44.513,"{}"
2021-02-01T17:25:44.516,"{}"
2021-02-01T17:25:44.520,"{}"
2021-02-01T17:25:44.523,"{}"
2021-02-01T17:25:44.528,"{}"
2021-02-01T17:25:44.535,"{}"
2021-02-01T17:25:44.538,"{}"
2021-02-01T17:25:44.543,"{}"
2021-02-01T17:25:44.547,"{}"
2021-02-01T17:25:44.551,"{}"
2021-02-01T17:25:44.556,"{}"
2021-02-01T17:25:44.563,"{}"
2021-02-01T17:25:44.565,"{}"
2021-02-01T17:25:44.568,"{}"
2021-02-01T17:25:44.572,"{}"
2021-02-01T17:25:44.576,"{}"
2021-02-01T17:25:44.580,"{}"
2021-02-01T17:25:44.585,"{}"
2021-02-01T17:25:44.590,"{}"
2021-02-01T17:25:44.592,"{}"
2021-02-01T17:25:44.596,"{}"
2021-02-01T17:25:44.600,"{}"
2021-02-01T17:25:44.604,"{}"
2021-02-01T17:25:44.610,"{}"
2021-02-01T17:25:44.613,"{}"
2021-02-01T17:25:44.617,"{}"
2021-02-01T17:25:44.621,"{}"
2021-02-01T17:25:44.625,"{}"
2021-02-01T17:25:44.629,"{}"
2021-02-01T17:25:44.633,"{}"
2021-02-01T17:25:44.637,"{}"
2021-02-01T17:25:44.640,"{}"
2021-02-01T17:25:44.644,"{}"
2021-02-01T17:25:44.648,"{}"
2021-02-01T17:25:44.652,"{}"
2021-02-01T17:25:44.656,"{}"
2021-02-01T17:25:44.662,"{}"
2021-02-01T17:25:44.665,"{}"
2021-02-01T17:25:44.669,"{}"
2021-02-01T17:25:44.673,"{}"
2021-02-01T17:25:44.678,"{}"
2021-02-01T17:25:44.682,"{}"
2021-02-01T17:25:44.687,"{}"
2021-02-01T17:25:44.692,"{}"
2021-02-01T17:25:44.695,"{}"
2021-02-01T17:25:44.699,"{}"
2021-02-01T17:25:44.703,"{}"
2021-02-01T17:25:44.707,"{}"
2021-02-01T17:25:44.715,"{}"
2021-02-01T17:25:44.718,"{}"
2021-02-01T17:25:44.720,"{}"
2021-02-01T17:25:44.724,"{}"
2021-02-01T17:25:44.729,"{}"
2021-02-01T17:25:44.733,"{}"
2021-02-01T17:25:44.739,"{}"
2021-02-01T17:25:44.743,"{}"
2021-02-01T17:25:44.747,"{}"
2021-02-01T17:25:44.751,"{}"
2021-02-01T17:25:44.755,"{}"
2021-02-01T17:25:44.764,"{}"
2021-02-01T17:25:44.766,"{}"
2021-02-01T17:25:44.769,"{}"
2021-02-01T17:25:44.773,"{}"
2021-02-01T17:25:44.777,"{}"
2021-02-01T17:25:44.783,"{}"
2021-02-01T17:25:44.787,"{}"
2021-02-01T17:25:44.793,"{}"
2021-02-01T17:25:44.796,"{}"
2021-02-01T17:25:44.799,"{}"
2021-02-01T17:25:44.803,"{}"
2021-02-01T17:25:44.807,"{}"
2021-02-01T17:25:44.813,"{}"
2021-02-01T17:25:44.816,"{}"
2021-02-01T17:25:44.820,"{}"
2021-02-01T17:25:44.823,"{}"
2021-02-01T17:25:44.828,"{}"
2021-02-01T17:25:44.831,"{}"
2021-02-01T17:25:44.836,"{}"
2021-02-01T17:25:44.841,"{}"
2021-02-01T17:25:44.844,"{}"
2021-02-01T17:25:44.848,"{}"
2021-02-01T17:25:44.852,"{}"
2021-02-01T17:25:44.856,"{}"
2021-02-01T17:25:44.864,"{}"
2021-02-01T17:25:44.867,"{}"
2021-02-01T17:25:44.869,"{}"
2021-02-01T17:25:44.873,"{}"
2021-02-01T17:25:44.877,"{}"
2021-02-01T17:25:44.881,"{}"
2021-02-01T17:25:44.885,"{}"
2021-02-01T17:25:44.891,"{}"
2021-02-01T17:25:44.894,"{}"
2021-02-01T17:25:44.897,"{}"
2021-02-01T17:25:44.901,"{}"
2021-02-01T17:25:44.905,"{}"
2021-02-01T17:25:44.914,"{}"
2021-02-01T17:25:44.916,"{}"
2021-02-01T17:25:44.920,"{}"
2021-02-01T17:25:44.923,"{}"
2021-02-01T17:25:44.928,"{}"
2021-02-01T17:25:44.931,"{}"
2021-02-01T17:25:44.936,"{}"
2021-02-01T17:25:44.940,"{}"
2021-02-01T17:25:44.943,"{}"
2021-02-01T17:25:44.948,"{}"
2021-02-01T17:25:44.952,"{}"
2021-02-01T17:25:44.956,"{}"
2021-02-01T17:25:44.962,"{}"
2021-02-01T17:25:44.964,"{}"
2021-02-01T17:25:44.969,"{}"
2021-02-01T17:25:44.972,"{}"
2021-02-01T17:25:44.977,"{}"
2021-02-01T17:25:44.981,"{}"
2021-02-01T17:25:44.985,"{}"
2021-02-01T17:25:44.989,"{}"
2021-02-01T17:25:44.993,"{}"
2021-02-01T17:25:44.996,"{}"
2021-02-01T17:25:45.000,"{}"
2021-02-01T17:25:45.006,"{}"
2021-02-01T17:25:45.009,"{}"
2021-02-01T17:25:45.013,"{}"
2021-02-01T17:25:45.017,"{}"
2021-02-01T17:25:45.021,"{}"
2021-02-01T17:25:45.025,"{}"
2021-02-01T17:25:45.031,"{}"
2021-02-01T17:25:45.033,"{}"
2021-02-01T17:25:45.037,"{}"
2021-02-01T17:25:45.041,"{}"
2021-02-01T17:25:45.045,"{}"
2021-02-01T17:25:45.049,"{}"
2021-02-01T17:25:45.054,"{}"
2021-02-01T17:25:45.059,"{}"
2021-02-01T17:25:45.061,"{}"
2021-02-01T17:25:45.065,"{}"
2021-02-01T17:25:45.069,"{}"
2021-02-01T17:25:45.073,"{}"
2021-02-01T17:25:45.081,"{}"
2021-02-01T17:25:45.085,"{}"
2021-02-01T17:25:45.088,"{}"
2021-02-01T17:25:45.093,"{}"
2021-02-01T17:25:45.096,"{}"
2021-02-01T17:25:45.101,"{}"
2021-02-01T17:25:45.107,"{}"
2021-02-01T17:25:45.111,"{}"
2021-02-01T17:25:45.114,"{}"
2021-02-01T17:25:45.118,"{}"
2021-02-01T17:25:45.122,"{}"
2021-02-01T17:25:45.126,"{}"
2021-02-01T17:25:45.131,"{}"
2021-02-01T17:25:45.134,"{}"
2021-02-01T17:25:45.138,"{}"
2021-02-01T17:25:45.143,"{}"
2021-02-01T17:25:45.147,"{}"
2021-02-01T17:25:45.151,"{}"
2021-02-01T17:25:45.155,"{}"
2021-02-01T17:25:45.161,"{}"
2021-02-01T17:25:45.163,"{}"
2021-02-01T17:25:45.167,"{}"
2021-02-01T17:25:45.171,"{}"
2021-02-01T17:25:45.179,"{}"
2021-02-01T17:25:45.183,"{}"
2021-02-01T17:25:45.185,"{}"
2021-02-01T17:25:45.189,"{}"
2021-02-01T17:25:45.193,"{}"
2021-02-01T17:25:45.197,"{}"
2021-02-01T17:25:45.203,"{}"
2021-02-01T17:25:45.206,"{}"
2021-02-01T17:25:45.209,"{}"
2021-02-01T17:25:45.213,"{}"
2021-02-01T17:25:45.217,"{}"
2021-02-01T17:25:45.221,"{}"
2021-02-01T17:25:45.229,"{}"
2021-02-01T17:25:45.232,"{}"
2021-02-01T17:25:45.234,"{}"
2021-02-01T17:25:45.238,"{}"
2021-02-01T17:25:45.242,"{}"
2021-02-01T17:25:45.246,"{}"
2021-02-01T17:25:45.253,"{}"
2021-02-01T17:25:45.256,"{}"
2021-02-01T17:25:45.259,"{}"
2021-02-01T17:25:45.263,"{}"
2021-02-01T17:25:45.267,"{}"
2021-02-01T17:25:45.271,"{}"
2021-02-01T17:25:45.279,"{}"
2021-02-01T17:25:45.282,"{}"
2021-02-01T17:25:45.285,"{}"
2021-02-01T17:25:45.289,"{}"
2021-02-01T17:25:45.293,"{}"
2021-02-01T17:25:45.298,"{}"
2021-02-01T17:25:45.302,"{}"
2021-02-01T17:25:45.305,"{}"
2021-02-01T17:25:45.311,"{}"
2021-02-01T17:25:45.314,"{}"
2021-02-01T17:25:45.318,"{}"
2021-02-01T17:25:45.322,"{}"
2021-02-01T17:25:45.328,"{}"
2021-02-01T17:25:45.332,"{}"
2021-02-01T17:25:45.335,"{}"
2021-02-01T17:25:45.339,"{}"
2021-02-01T17:25:45.344,"{}"
2021-02-01T17:25:45.351,"{}"
2021-02-01T17:25:45.353,"{}"
2021-02-01T17:25:45.357,"{}"
2021-02-01T17:25:45.361,"{}"
2021-02-01T17:25:45.365,"{}"
2021-02-01T17:25:45.369,"{}"
2021-02-01T17:25:45.374,"{}"
2021-02-01T17:25:45.379,"{}"
2021-02-01T17:25:45.383,"{}"
2021-02-01T17:25:45.387,"{}"
2021-02-01T17:25:45.391,"{}"
2021-02-01T17:25:45.397,"{}"
2021-02-01T17:25:45.401,"{}"
2021-02-01T17:25:45.404,"{}"
2021-02-01T17:25:45.408,"{}"
2021-02-01T17:25:45.412,"{}"
2021-02-01T17:25:45.416,"{}"
2021-02-01T17:25:45.423,"{}"
2021-02-01T17:25:45.427,"{}"
2021-02-01T17:25:45.431,"{}"
2021-02-01T17:25:45.434,"{}"
2021-02-01T17:25:45.438,"{}"
2021-02-01T17:25:45.442,"{}"
2021-02-01T17:25:45.447,"{}"
2021-02-01T17:25:45.452,"{}"
2021-02-01T17:25:45.455,"{}"
2021-02-01T17:25:45.460,"{}"
2021-02-01T17:25:45.464,"{}"
2021-02-01T17:25:45.468,"{}"
2021-02-01T17:25:45.473,"{}"
2021-02-01T17:25:45.477,"{}"
2021-02-01T17:25:45.481,"{}"
2021-02-01T17:25:45.485,"{}"
2021-02-01T17:25:45.489,"{}"
2021-02-01T17:25:45.494,"{}"
2021-02-01T17:25:45.498,"{}"
2021-02-01T17:25:45.502,"{}"
2021-02-01T17:25:45.505,"{}"
2021-02-01T17:25:45.510,"{}"
2021-02-01T17:25:45.513,"{}"
2021-02-01T17:25:45.518,"{}"
2021-02-01T17:25:45.522,"{}"
2021-02-01T17:25:45.526,"{}"
2021-02-01T17:25:45.530,"{}"
2021-02-01T17:25:45.533,"{}"
2021-02-01T17:25:45.537,"{}"
2021-02-01T17:25:45.541,"{}"
2021-02-01T17:25:45.546,"{}"
2021-02-01T17:25:45.552,"{}"
2021-02-01T17:25:45.554,"{}"
2021-02-01T17:25:45.559,"{}"
2021-02-01T17:25:45.563,"{}"
2021-02-01T17:25:45.567,"{}"
2021-02-01T17:25:45.572,"{}"
2021-02-01T17:25:45.576,"{}"
2021-02-01T17:25:45.580,"{}"
2021-02-01T17:25:45.584,"{}"
2021-02-01T17:25:45.588,"{}"
2021-02-01T17:25:45.594,"{}"
2021-02-01T17:25:45.599,"{}"
2021-02-01T17:25:45.602,"{}"
2021-02-01T17:25:45.605,"{}"
2021-02-01T17:25:45.608,"{}"
2021-02-01T17:25:45.613,"{}"
2021-02-01T17:25:45.618,"{}"
2021-02-01T17:25:45.621,"{}"
2021-02-01T17:25:45.625,"{}"
2021-02-01T17:25:45.631,"{}"
2021-02-01T17:25:45.634,"{}"
2021-02-01T17:25:45.640,"{}"
2021-02-01T17:25:45.645,"{}"
2021-02-01T17:25:45.650,"{}"
2021-02-01T17:25:45.653,"{}"
2021-02-01T17:25:45.658,"{}"
2021-02-01T17:25:45.663,"{}"
2021-02-01T17:25:45.667,"{}"
2021-02-01T17:25:45.671,"{}"
2021-02-01T17:25:45.675,"{}"
2021-02-01T17:25:45.679,"{}"
2021-02-01T17:25:45.682,"{}"
2021-02-01T17:25:45.686,"{}"
2021-02-01T17:25:45.690,"{}"
2021-02-01T17:25:45.694,"{}"
2021-02-01T17:25:45.698,"{}"
2021-02-01T17:25:45.702,"{}"
2021-02-01T17:25:45.706,"{}"
2021-02-01T17:25:45.711,"{}"
2021-02-01T17:25:45.715,"{}"
2021-02-01T17:25:45.719,"{}"
2021-02-01T17:25:45.722,"{}"
2021-02-01T17:25:45.726,"{}"
2021-02-01T17:25:45.730,"{}"
2021-02-01T17:25:45.734,"{}"
2021-02-01T17:25:45.740,"{}"
2021-02-01T17:25:45.743,"{}"
2021-02-01T17:25:45.746,"{}"
2021-02-01T17:25:45.750,"{}"
2021-02-01T17:25:45.754,"{}"
2021-02-01T17:25:45.764,"{}"
2021-02-01T17:25:45.769,"{}"
2021-02-01T17:25:45.769,"{}"
2021-02-01T17:25:45.773,"{}"
2021-02-01T17:25:45.777,"{}"
2021-02-01T17:25:45.781,"{}"
2021-02-01T17:25:45.786,"{}"
2021-02-01T17:25:45.790,"{}"
2021-02-01T17:25:45.794,"{}"
2021-02-01T17:25:45.798,"{}"
2021-02-01T17:25:45.802,"{}"
2021-02-01T17:25:45.806,"{}"
2021-02-01T17:25:45.813,"{}"
2021-02-01T17:25:45.816,"{}"
2021-02-01T17:25:45.818,"{}"
2021-02-01T17:25:45.822,"{}"
2021-02-01T17:25:45.826,"{}"
2021-02-01T17:25:45.830,"{}"
2021-02-01T17:25:45.834,"{}"
2021-02-01T17:25:45.839,"{}"
2021-02-01T17:25:45.842,"{}"
2021-02-01T17:25:45.846,"{}"
2021-02-01T17:25:45.850,"{}"
2021-02-01T17:25:45.854,"{}"
2021-02-01T17:25:45.860,"{}"
2021-02-01T17:25:45.863,"{}"
2021-02-01T17:25:45.867,"{}"
2021-02-01T17:25:45.871,"{}"
2021-02-01T17:25:45.875,"{}"
2021-02-01T17:25:45.879,"{}"
2021-02-01T17:25:45.883,"{}"
2021-02-01T17:25:45.887,"{}"
2021-02-01T17:25:45.892,"{}"
2021-02-01T17:25:45.895,"{}"
2021-02-01T17:25:45.899,"{}"
2021-02-01T17:25:45.903,"{}"
2021-02-01T17:25:45.907,"{}"
2021-02-01T17:25:45.913,"{}"
2021-02-01T17:25:45.916,"{}"
2021-02-01T17:25:45.919,"{}"
2021-02-01T17:25:45.923,"{}"
2021-02-01T17:25:45.927,"{}"
2021-02-01T17:25:45.931,"{}"
2021-02-01T17:25:45.936,"{}"
2021-02-01T17:25:45.941,"{}"
2021-02-01T17:25:45.946,"{}"
2021-02-01T17:25:45.951,"{}"
2021-02-01T17:25:45.956,"{}"
2021-02-01T17:25:45.960,"{}"
2021-02-01T17:25:45.963,"{}"
2021-02-01T17:25:45.967,"{}"
2021-02-01T17:25:45.971,"{}"
2021-02-01T17:25:45.975,"{}"
2021-02-01T17:25:45.981,"{}"
2021-02-01T17:25:45.984,"{}"
2021-02-01T17:25:45.988,"{}"
2021-02-01T17:25:45.991,"{}"
2021-02-01T17:25:45.996,"{}"
2021-02-01T17:25:45.999,"{}"
2021-02-01T17:25:46.004,"{}"
2021-02-01T17:25:46.010,"{}"
2021-02-01T17:25:46.011,"{}"
2021-02-01T17:25:46.015,"{}"
2021-02-01T17:25:46.019,"{}"
2021-02-01T17:25:46.023,"{}"
2021-02-01T17:25:46.036,"{}"
2021-02-01T17:25:46.039,"{}"
2021-02-01T17:25:46.043,"{}"
2021-02-01T17:25:46.046,"{}"
2021-02-01T17:25:46.050,"{}"
2021-02-01T17:25:46.055,"{}"
2021-02-01T17:25:46.061,"{}"
2021-02-01T17:25:46.064,"{}"
2021-02-01T17:25:46.067,"{}"
2021-02-01T17:25:46.071,"{}"
2021-02-01T17:25:46.075,"{}"
2021-02-01T17:25:46.084,"{}"
2021-02-01T17:25:46.086,"{}"
2021-02-01T17:25:46.090,"{}"
2021-02-01T17:25:46.095,"{}"
2021-02-01T17:25:46.098,"{}"
2021-02-01T17:25:46.103,"{}"
2021-02-01T17:25:46.106,"{}"
2021-02-01T17:25:46.111,"{}"
2021-02-01T17:25:46.115,"{}"
2021-02-01T17:25:46.119,"{}"
2021-02-01T17:25:46.123,"{}"
2021-02-01T17:25:46.131,"{}"
2021-02-01T17:25:46.133,"{}"
2021-02-01T17:25:46.135,"{}"
2021-02-01T17:25:46.142,"{}"
2021-02-01T17:25:46.145,"{}"
2021-02-01T17:25:46.149,"{}"
2021-02-01T17:25:46.153,"{}"
2021-02-01T17:25:46.162,"{}"
2021-02-01T17:25:46.163,"{}"
2021-02-01T17:25:46.167,"{}"
2021-02-01T17:25:46.172,"{}"
2021-02-01T17:25:46.176,"{}"
2021-02-01T17:25:46.182,"{}"
2021-02-01T17:25:46.186,"{}"
2021-02-01T17:25:46.189,"{}"
2021-02-01T17:25:46.194,"{}"
2021-02-01T17:25:46.197,"{}"
2021-02-01T17:25:46.201,"{}"
2021-02-01T17:25:46.206,"{}"
2021-02-01T17:25:46.212,"{}"
2021-02-01T17:25:46.214,"{}"
2021-02-01T17:25:46.218,"{}"
2021-02-01T17:25:46.222,"{}"
2021-02-01T17:25:46.226,"{}"
2021-02-01T17:25:46.235,"{}"
2021-02-01T17:25:46.238,"{}"
2021-02-01T17:25:46.243,"{}"
2021-02-01T17:25:46.246,"{}"
2021-02-01T17:25:46.250,"{}"
2021-02-01T17:25:46.255,"{}"
2021-02-01T17:25:46.260,"{}"
2021-02-01T17:25:46.262,"{}"
2021-02-01T17:25:46.266,"{}"
2021-02-01T17:25:46.270,"{}"
2021-02-01T17:25:46.274,"{}"
2021-02-01T17:25:46.281,"{}"
2021-02-01T17:25:46.283,"{}"
2021-02-01T17:25:46.287,"{}"
2021-02-01T17:25:46.292,"{}"
2021-02-01T17:25:46.296,"{}"
2021-02-01T17:25:46.300,"{}"
2021-02-01T17:25:46.306,"{}"
2021-02-01T17:25:46.311,"{}"
2021-02-01T17:25:46.314,"{}"
2021-02-01T17:25:46.318,"{}"
2021-02-01T17:25:46.322,"{}"
2021-02-01T17:25:46.326,"{}"
2021-02-01T17:25:46.330,"{}"
2021-02-01T17:25:46.335,"{}"
2021-02-01T17:25:46.338,"{}"
2021-02-01T17:25:46.345,"{}"
2021-02-01T17:25:46.346,"{}"
2021-02-01T17:25:46.350,"{}"
2021-02-01T17:25:46.362,"{}"
2021-02-01T17:25:46.363,"{}"
2021-02-01T17:25:46.367,"{}"
2021-02-01T17:25:46.371,"{}"
2021-02-01T17:25:46.377,"{}"
2021-02-01T17:25:46.380,"{}"
2021-02-01T17:25:46.385,"{}"
2021-02-01T17:25:46.388,"{}"
2021-02-01T17:25:46.393,"{}"
2021-02-01T17:25:46.396,"{}"
2021-02-01T17:25:46.400,"{}"
2021-02-01T17:25:46.406,"{}"
2021-02-01T17:25:46.410,"{}"
2021-02-01T17:25:46.413,"{}"
2021-02-01T17:25:46.417,"{}"
2021-02-01T17:25:46.421,"{}"
2021-02-01T17:25:46.425,"{}"
2021-02-01T17:25:46.431,"{}"
2021-02-01T17:25:46.436,"{}"
2021-02-01T17:25:46.439,"{}"
2021-02-01T17:25:46.443,"{}"
2021-02-01T17:25:46.447,"{}"
2021-02-01T17:25:46.453,"{}"
2021-02-01T17:25:46.456,"{}"
2021-02-01T17:25:46.461,"{}"
2021-02-01T17:25:46.465,"{}"
2021-02-01T17:25:46.469,"{}"
2021-02-01T17:25:46.473,"{}"
2021-02-01T17:25:46.483,"{}"
2021-02-01T17:25:46.486,"{}"
2021-02-01T17:25:46.490,"{}"
2021-02-01T17:25:46.494,"{}"
2021-02-01T17:25:46.498,"{}"
2021-02-01T17:25:46.504,"{}"
2021-02-01T17:25:46.507,"{}"
2021-02-01T17:25:46.511,"{}"
2021-02-01T17:25:46.515,"{}"
2021-02-01T17:25:46.519,"{}"
2021-02-01T17:25:46.523,"{}"
2021-02-01T17:25:46.531,"{}"
2021-02-01T17:25:46.533,"{}"
2021-02-01T17:25:46.537,"{}"
2021-02-01T17:25:46.541,"{}"
2021-02-01T17:25:46.546,"{}"
2021-02-01T17:25:46.549,"{}"
2021-02-01T17:25:46.553,"{}"
2021-02-01T17:25:46.558,"{}"
2021-02-01T17:25:46.561,"{}"
2021-02-01T17:25:46.565,"{}"
2021-02-01T17:25:46.569,"{}"
2021-02-01T17:25:46.573,"{}"
2021-02-01T17:25:46.580,"{}"
2021-02-01T17:25:46.583,"{}"
2021-02-01T17:25:46.586,"{}"
2021-02-01T17:25:46.590,"{}"
2021-02-01T17:25:46.595,"{}"
2021-02-01T17:25:46.599,"{}"
2021-02-01T17:25:46.603,"{}"
2021-02-01T17:25:46.607,"{}"
2021-02-01T17:25:46.612,"{}"
2021-02-01T17:25:46.615,"{}"
2021-02-01T17:25:46.619,"{}"
2021-02-01T17:25:46.623,"{}"
2021-02-01T17:25:46.628,"{}"
2021-02-01T17:25:46.632,"{}"
2021-02-01T17:25:46.635,"{}"
2021-02-01T17:25:46.639,"{}"
2021-02-01T17:25:46.643,"{}"
2021-02-01T17:25:46.650,"{}"
2021-02-01T17:25:46.652,"{}"
2021-02-01T17:25:46.656,"{}"
2021-02-01T17:25:46.661,"{}"
2021-02-01T17:25:46.664,"{}"
2021-02-01T17:25:46.668,"{}"
2021-02-01T17:25:46.674,"{}"
2021-02-01T17:25:46.680,"{}"
2021-02-01T17:25:46.682,"{}"
2021-02-01T17:25:46.685,"{}"
2021-02-01T17:25:46.689,"{}"
2021-02-01T17:25:46.693,"{}"
2021-02-01T17:25:46.700,"{}"
2021-02-01T17:25:46.702,"{}"
2021-02-01T17:25:46.706,"{}"
2021-02-01T17:25:46.710,"{}"
2021-02-01T17:25:46.714,"{}"
2021-02-01T17:25:46.718,"{}"
2021-02-01T17:25:46.723,"{}"
2021-02-01T17:25:46.727,"{}"
2021-02-01T17:25:46.731,"{}"
2021-02-01T17:25:46.735,"{}"
2021-02-01T17:25:46.739,"{}"
2021-02-01T17:25:46.744,"{}"
2021-02-01T17:25:46.748,"{}"
2021-02-01T17:25:46.751,"{}"
2021-02-01T17:25:46.756,"{}"
2021-02-01T17:25:46.760,"{}"
2021-02-01T17:25:46.764,"{}"
2021-02-01T17:25:46.768,"{}"
2021-02-01T17:25:46.773,"{}"
2021-02-01T17:25:46.777,"{}"
2021-02-01T17:25:46.781,"{}"
2021-02-01T17:25:46.785,"{}"
2021-02-01T17:25:46.789,"{}"
2021-02-01T17:25:46.793,"{}"
2021-02-01T17:25:46.798,"{}"
2021-02-01T17:25:46.802,"{}"
2021-02-01T17:25:46.806,"{}"
2021-02-01T17:25:46.809,"{}"
2021-02-01T17:25:46.813,"{}"
2021-02-01T17:25:46.817,"{}"
2021-02-01T17:25:46.821,"{}"
2021-02-01T17:25:46.826,"{}"
2021-02-01T17:25:46.829,"{}"
2021-02-01T17:25:46.833,"{}"
2021-02-01T17:25:46.837,"{}"
2021-02-01T17:25:46.841,"{}"
2021-02-01T17:25:46.846,"{}"
2021-02-01T17:25:46.849,"{}"
2021-02-01T17:25:46.853,"{}"
2021-02-01T17:25:46.857,"{}"
2021-02-01T17:25:46.861,"{}"
2021-02-01T17:25:46.865,"{}"
2021-02-01T17:25:46.871,"{}"
2021-02-01T17:25:46.875,"{}"
2021-02-01T17:25:46.878,"{}"
2021-02-01T17:25:46.882,"{}"
2021-02-01T17:25:46.886,"{}"
2021-02-01T17:25:46.890,"{}"
